id,uxi,x,y,z
0,0.093519005506096,0,0,0
1,-0.037083555198089,0.002,0,0
2,-0.29104670524777,0.002,0.002,0
3,-0.034472759933671,0,0.002,0
4,-0.027681773221385,0,0,0.002
5,-0.286538358827,0.002,0,0.002
6,-0.4430861482866,0.002,0.002,0.002
7,-0.3299385378955,0,0.002,0.002
8,-0.30174338586938,0.004,0,0
9,-0.48332095290094,0.004,0.002,0
10,-0.50844561850805,0.004,0,0.002
11,-0.2566782612075,0.004,0.002,0.002
12,-0.54305369008837,0.006,0,0
13,-0.53556998534056,0.006,0.002,0
14,-0.59880382506174,0.006,0,0.002
15,0.051321212218375,0.006,0.002,0.002
16,-0.71160687067737,0.008,0,0
17,-0.48513590636673,0.008,0.002,0
18,-0.58345962285172,0.008,0,0.002
19,0.37647581507712,0.008,0.002,0.002
20,-0.78963888290425,0.01,0,0
21,-0.38443621878072,0.01,0.002,0
22,-0.50366109923139,0.01,0,0.002
23,0.62859256653173,0.01,0.002,0.002
24,-0.80014516737945,0.012,0,0
25,-0.29799890272173,0.012,0.002,0
26,-0.42533161816494,0.012,0,0.002
27,0.77775117390669,0.012,0.002,0.002
28,-0.79830177973901,0.014,0,0
29,-0.25043711043826,0.014,0.002,0
30,-0.38047393084933,0.014,0,0.002
31,0.80986706318833,0.014,0.002,0.002
32,-0.78074187801894,0.016,0,0
33,-0.29229457959921,0.016,0.002,0
34,-0.41337141477877,0.016,0,0.002
35,0.76048197631064,0.016,0.002,0.002
36,-0.78123102864162,0.018,0,0
37,-0.38083851198437,0.018,0.002,0
38,-0.49183466552077,0.018,0,0.002
39,0.613615136723,0.018,0.002,0.002
40,-0.74175776547063,0.02,0,0
41,-0.50696661545026,0.02,0.002,0
42,-0.59822005875999,0.02,0,0.002
43,0.39533640888577,0.02,0.002,0.002
44,-0.64117999799974,0.022,0,0
45,-0.59886327418083,0.022,0.002,0
46,-0.65883020755528,0.022,0,0.002
47,0.10722780359683,0.022,0.002,0.002
48,-0.45133966156027,0.024,0,0
49,-0.60175301229681,0.024,0.002,0
50,-0.62525582323075,0.024,0,0.002
51,-0.18818266296651,0.024,0.002,0.002
52,-0.20879039481959,0.026,0,0
53,-0.48070010561109,0.026,0.002,0
54,-0.46771052418101,0.026,0,0.002
55,-0.41001966377744,0.026,0.002,0.002
56,0.0197682097976,0.028,0,0
57,-0.23405603671832,0.028,0.002,0
58,-0.20255429349099,0.028,0,0.002
59,-0.46615463285585,0.028,0.002,0.002
60,0.091411378086017,0.03,0,0
61,0.0088703541990061,0.03,0.002,0
62,0.028669592494325,0.03,0,0.002
63,-0.27687418493763,0.03,0.002,0.002
64,-0.36535231712154,0.002,0.004,0
65,-0.1369749408464,0,0.004,0
66,-0.26388655375029,0.002,0.004,0.002
67,-0.38027479484889,0,0.004,0.002
68,-0.35356880788582,0.004,0.004,0
69,0.25044723835907,0.004,0.004,0.002
70,-0.14995681947487,0.006,0.004,0
71,0.82506910403462,0.006,0.004,0.002
72,0.13662703175036,0.008,0.004,0
73,1.2911189601343,0.008,0.004,0.002
74,0.39497427879736,0.01,0.004,0
75,1.5757011431634,0.01,0.004,0.002
76,0.57098717247666,0.012,0.004,0
77,1.683140010544,0.012,0.004,0.002
78,0.61794312503646,0.014,0.004,0
79,1.6918707942513,0.014,0.004,0.002
80,0.56765305782748,0.016,0.004,0
81,1.6294840704232,0.016,0.004,0.002
82,0.39286255079393,0.018,0.004,0
83,1.5267805892401,0.018,0.004,0.002
84,0.14756666435751,0.02,0.004,0
85,1.3126450597766,0.02,0.004,0.002
86,-0.13647701642197,0.022,0.004,0
87,0.96084053421357,0.022,0.004,0.002
88,-0.37349372942401,0.024,0.004,0
89,0.47174762155,0.024,0.004,0.002
90,-0.4704199363285,0.026,0.004,0
91,-0.043970745528049,0.026,0.004,0.002
92,-0.36372150491765,0.028,0.004,0
93,-0.42240994892777,0.028,0.004,0.002
94,-0.10422358374747,0.03,0.004,0
95,-0.41125037281636,0.03,0.004,0.002
96,-0.23993892027587,0.002,0.006,0
97,-0.18635322406463,0,0.006,0
98,0.17144647644029,0.002,0.006,0.002
99,-0.19558404372732,0,0.006,0.002
100,0.051889096739511,0.004,0.006,0
101,0.81105204364369,0.004,0.006,0.002
102,0.49330760628172,0.006,0.006,0
103,1.3612290077895,0.006,0.006,0.002
104,0.92476933382089,0.008,0.006,0
105,1.6935272276916,0.008,0.006,0.002
106,1.2337803586164,0.01,0.006,0
107,1.7894166661792,0.01,0.006,0.002
108,1.3856696921707,0.012,0.006,0
109,1.7482913545427,0.012,0.006,0.002
110,1.428715736787,0.014,0.006,0
111,1.6712332304398,0.014,0.006,0.002
112,1.352948227401,0.016,0.006,0
113,1.6679542918098,0.016,0.006,0.002
114,1.2079247978958,0.018,0.006,0
115,1.6919954693943,0.018,0.006,0.002
116,0.94187249509146,0.02,0.006,0
117,1.6820557383323,0.02,0.006,0.002
118,0.57778917780947,0.022,0.006,0
