id,uxr,x,y,z
0,0.21953172786327,0,0,0
1,-0.0061098204525507,0.002,0,0
2,-0.41184112517208,0.002,0.002,0
3,-0.067751832897627,0,0.002,0
4,-0.015477434285142,0,0,0.002
5,-0.35580760248231,0.002,0,0.002
6,-0.75120183124415,0.002,0.002,0.002
7,-0.50440821725882,0,0.002,0.002
8,-0.39291732612487,0.004,0,0
9,-0.73514071257072,0.004,0.002,0
10,-0.70807686649648,0.004,0,0.002
11,-0.7866782642407,0.004,0.002,0.002
12,-0.79553153006981,0.006,0,0
13,-0.9712767756981,0.006,0.002,0
14,-0.9999025431961,0.006,0,0.002
15,-0.72225645350421,0.006,0.002,0.002
16,-1.1561976780405,0.008,0,0
17,-1.1227673137582,0.008,0.002,0
18,-1.201423269929,0.008,0,0.002
19,-0.59172878099278,0.008,0.002,0.002
20,-1.432689231149,0.01,0,0
21,-1.2161237450288,0.01,0.002,0
22,-1.3483512941839,0.01,0,0.002
23,-0.41766697931639,0.01,0.002,0.002
24,-1.6501022643611,0.012,0,0
25,-1.2359024300305,0.012,0.002,0
26,-1.40390571488,0.012,0,0.002
27,-0.31155813019796,0.012,0.002,0.002
28,-1.7130779368596,0.014,0,0
29,-1.3005981661473,0.014,0.002,0
30,-1.4789525640645,0.014,0,0.002
31,-0.21344905216169,0.014,0.002,0.002
32,-1.7496285121236,0.016,0,0
33,-1.2794086910441,0.016,0.002,0
34,-1.4587096661482,0.016,0,0.002
35,-0.27862908392774,0.016,0.002,0.002
36,-1.6229905129042,0.018,0,0
37,-1.3106021568537,0.018,0.002,0
38,-1.4625304064998,0.018,0,0.002
39,-0.36230724100261,0.018,0.002,0.002
40,-1.4250869214586,0.02,0,0
41,-1.2691285273528,0.02,0.002,0
42,-1.3741264434578,0.02,0,0.002
43,-0.54153737918912,0.02,0.002,0.002
44,-1.1203512951654,0.022,0,0
45,-1.1752492097678,0.022,0.002,0
46,-1.2297303986126,0.022,0,0.002
47,-0.70048716004788,0.022,0.002,0.002
48,-0.73508869373442,0.024,0,0
49,-0.99534258778968,0.024,0.002,0
50,-0.98712105853387,0.024,0,0.002
51,-0.81606279627181,0.024,0.002,0.002
52,-0.32697933987875,0.026,0,0
53,-0.7142688837545,0.026,0.002,0
54,-0.66146631997601,0.026,0,0.002
55,-0.83074581932657,0.026,0.002,0.002
56,0.052474555174259,0.028,0,0
57,-0.36240295955324,0.028,0.002,0
58,-0.28178003034952,0.028,0,0.002
59,-0.73723929784603,0.028,0.002,0.002
60,0.24438944848811,0.03,0,0
61,-0.015237218509723,0.03,0.002,0
62,0.049579388301708,0.03,0,0.002
63,-0.45236916573885,0.03,0.002,0.002
64,-0.65388783822328,0.002,0.004,0
65,-0.2882903786145,0,0.004,0
66,-0.83553004866528,0.002,0.004,0.002
67,-0.72731627660817,0,0.004,0.002
68,-0.84115517228678,0.004,0.004,0
69,-0.57776507407505,0.004,0.004,0.002
70,-0.85520513236959,0.006,0.004,0
71,-0.17468469441465,0.006,0.004,0.002
72,-0.74791755371346,0.008,0.004,0
73,0.29855820249129,0.008,0.004,0.002
74,-0.5819447596898,0.01,0.004,0
75,0.71792137066159,0.01,0.004,0.002
76,-0.47520804842147,0.012,0.004,0
77,1.0746152576805,0.012,0.004,0.002
78,-0.36611137109596,0.014,0.004,0
79,1.1870649953129,0.014,0.004,0.002
80,-0.45064691341731,0.016,0.004,0
81,1.1933456228915,0.016,0.004,0.002
82,-0.54450087949385,0.018,0.004,0
83,0.92858869907416,0.018,0.004,0.002
84,-0.73230536007666,0.02,0.004,0
85,0.5670026240277,0.02,0.004,0.002
86,-0.8861017411981,0.022,0.004,0
87,0.095060619551694,0.022,0.004,0.002
88,-0.95585443236066,0.024,0.004,0
89,-0.35727759638007,0.024,0.004,0.002
90,-0.88393879542539,0.026,0.004,0
