id,uyr,x,y,z
0,-0.00042221259975382,0,0,0
1,-0.0011497939263763,0.0005,0,0
2,-0.0011539297835223,0.0005,0.0005,0
3,-0.00081496698949217,0,0.0005,0
4,-0.0012453415063146,0.001,0,0
5,-0.0010186996356784,0.001,0.0005,0
6,-0.0010654789451347,0.0015,0,0
7,-0.00058979781417438,0.0015,0.0005,0
8,-0.00067876933018282,0.002,0,0
9,-3.0932232312379e-05,0.002,0.0005,0
10,-0.00018077331785032,0.0025,0,0
11,0.00057239411133187,0.0025,0.0005,0
12,0.0003674385159782,0.003,0,0
13,0.0011397047589772,0.003,0.0005,0
14,0.00090153917887615,0.0035,0,0
15,0.0016183729589239,0.0035,0.0005,0
16,0.0013745860638371,0.004,0,0
17,0.001967271998447,0.004,0.0005,0
18,0.001746736390493,0.0045,0,0
19,0.0021683963160567,0.0045,0.0005,0
20,0.0019960525788185,0.005,0,0
21,0.0022172725738502,0.005,0.0005,0
22,0.0021120843743466,0.0055,0,0
23,0.0021275114942254,0.0055,0.0005,0
24,0.0021002148777723,0.006,0,0
25,0.0019220752940583,0.006,0.0005,0
26,0.0019756170442219,0.0065,0,0
27,0.001632867229817,0.0065,0.0005,0
28,0.0017626587506084,0.007,0,0
29,0.0012937499704472,0.007,0.0005,0
30,0.0014898596315134,0.0075,0,0
31,0.000937856592385,0.0075,0.0005,0
32,0.0011866878573414,0.008,0,0
33,0.00059402071738688,0.008,0.0005,0
34,0.00088076873545545,0.0085,0,0
35,0.00028415418854485,0.0085,0.0005,0
36,0.00059448620077164,0.009,0,0
37,2.3424411732448e-05,0.009,0.0005,0
38,0.00034485460704184,0.0095,0,0
39,-0.00018110379481834,0.0095,0.0005,0
40,0.00014153176623912,0.01,0,0
41,-0.00032785385010093,0.01,0.0005,0
42,-1.1426194882426e-05,0.0105,0,0
43,-0.0004207618007511,0.0105,0.0005,0
44,-0.0001156789757614,0.011,0,0
45,-0.00046632667135619,0.011,0.0005,0
46,-0.00017643770771897,0.0115,0,0
47,-0.00047280420156266,0.0115,0.0005,0
48,-0.00020117921368999,0.012,0,0
49,-0.00044860245686167,0.012,0.0005,0
50,-0.00019837830547735,0.0125,0,0
51,-0.00040116052487544,0.0125,0.0005,0
52,-0.00017572424096943,0.013,0,0
53,-0.00033716147962935,0.013,0.0005,0
