id,uxi,x,y,z
0,-1.4427959441129,0.015,0.001,0
0.001,-1.8557144463159,0.015,0.002,0
0.002,-2.0807386818941,0.015,0.003,0
0.003,-2.3057629174724,0.015,0.004,0
0.004,-2.2583156132138,0.015,0.005,0
0.005,-2.2108683089553,0.015,0.006,0
0.006,-1.8696543972098,0.015,0.007,0
0.007,-1.5284404854643,0.015,0.008,0
0.008,-0.93926124083357,0.015,0.009,0
0.009,-0.35008199620281,0.015,0.01,0
0.01,0.3884678448633,0.015,0.011,0
0.011,1.1270176859294,0.015,0.012,0
0.012,1.9008283672163,0.015,0.013,0
0.013,2.6746390485032,0.015,0.014,0
0.014,3.3622981865956,0.015,0.015,0
0.015,4.0499573246879,0.015,0.016,0
0.016,4.5743027251765,0.015,0.017,0
0.017,5.0986481256651,0.015,0.018,0
0.018,5.4044748544362,0.015,0.019,0
0.019,5.7103015832074,0.015,0.02,0
0.02,5.7922358233691,0.015,0.021,0
0.021,5.8741700635308,0.015,0.022,0
