id,uxr,x,y,z
0,0.0074029824567761,0,0,0
1,-0.0044246350297561,0.001,0,0
2,-0.023853838333221,0.001,0.001,0
3,-0.007354576407216,0,0.001,0
4,-0.0024478426666227,0,0,0.001
5,-0.021840984464537,0.001,0,0.001
6,-0.029437998462865,0.001,0.001,0.001
7,-0.02608689275024,0,0.001,0.001
8,-0.023482473850944,0.002,0,0
9,-0.030733204618744,0.002,0.001,0
10,-0.033698938606341,0.002,0,0.001
11,-0.0064325703796135,0.002,0.001,0.001
12,-0.037204581355666,0.003,0,0
13,-0.024272764595663,0.003,0.001,0
14,-0.031271375976085,0.003,0,0.001
15,0.028281242053488,0.003,0.001,0.001
16,-0.041781537220487,0.004,0,0
17,-0.0065859640332892,0.004,0.001,0
18,-0.015357785391251,0.004,0,0.001
19,0.064769531290702,0.004,0.001,0.001
20,-0.034945275613258,0.005,0,0
21,0.017407809186855,0.005,0.001,0
22,0.0093786559606285,0.005,0,0.001
23,0.094511609906858,0.005,0.001,0.001
24,-0.019289295577039,0.006,0,0
25,0.043457585401365,0.006,0.001,0
26,0.038287770148555,0.006,0,0.001
27,0.11168183450805,0.006,0.001,0.001
28,0.0024155983336666,0.007,0,0
29,0.066859896480628,0.007,0.001,0
30,0.065868992245148,0.007,0,0.001
31,0.11573221363022,0.007,0.001,0.001
32,0.0255283407683,0.008,0,0
33,0.085326923666721,0.008,0.001,0
34,0.088800332891054,0.008,0,0.001
35,0.1083261804061,0.008,0.001,0.001
36,0.046986149653061,0.009,0,0
37,0.097306300036279,0.009,0.001,0
38,0.10475679414183,0.009,0,0.001
39,0.092865736462973,0.009,0.001,0.001
40,0.064700826907586,0.01,0,0
41,0.10254938300433,0.01,0.001,0
42,0.11303920211224,0.01,0,0.001
43,0.072786167565106,0.01,0.001,0.001
44,0.077391200176318,0.011,0,0
45,0.10257734269864,0.011,0.001,0
46,0.11501449172081,0.011,0,0.001
47,0.050186518082371,0.011,0.001,0.001
48,0.086527290892834,0.012,0,0
49,0.097921249964337,0.012,0.001,0
50,0.11151303210563,0.012,0,0.001
51,0.028823181480979,0.012,0.001,0.001
52,0.091534827347969,0.013,0,0
53,0.0923974821555,0.013,0.001,0
54,0.10648392295539,0.013,0,0.001
55,0.010113443015321,0.013,0.001,0.001
56,0.093785752452618,0.014,0,0
57,0.088054845772071,0.014,0.001,0
58,0.1022707093328,0.014,0,0.001
59,-0.0027792719319058,0.014,0.001,0.001
60,0.095690109569534,0.015,0,0
61,0.08517487682629,0.015,0.001,0
62,0.099567843106192,0.015,0,0.001
63,-0.0063659764683945,0.015,0.001,0.001
64,0.093785752452617,0.016,0,0
65,0.088054845772076,0.016,0.001,0
66,0.1022707093328,0.016,0,0.001
67,-0.0027792719319064,0.016,0.001,0.001
68,0.091534827347969,0.017,0,0
69,0.09239748215551,0.017,0.001,0
70,0.10648392295541,0.017,0,0.001
71,0.010113443015313,0.017,0.001,0.001
72,0.086527290892842,0.018,0,0
73,0.097921249964339,0.018,0.001,0
74,0.11151303210564,0.018,0,0.001
75,0.028823181480974,0.018,0.001,0.001
76,0.077391200176322,0.019,0,0
77,0.10257734269865,0.019,0.001,0
78,0.11501449172082,0.019,0,0.001
79,0.050186518082363,0.019,0.001,0.001
80,0.064700826907589,0.02,0,0
81,0.10254938300433,0.02,0.001,0
82,0.11303920211225,0.02,0,0.001
83,0.072786167565102,0.02,0.001,0.001
84,0.046986149653072,0.021,0,0
85,0.097306300036274,0.021,0.001,0
86,0.10475679414184,0.021,0,0.001
87,0.092865736462963,0.021,0.001,0.001
88,0.02552834076831,0.022,0,0
89,0.085326923666718,0.022,0.001,0
90,0.088800332891056,0.022,0,0.001
91,0.10832618040609,0.022,0.001,0.001
92,0.0024155983336661,0.023,0,0
93,0.066859896480643,0.023,0.001,0
94,0.065868992245155,0.023,0,0.001
95,0.11573221363022,0.023,0.001,0.001
96,-0.019289295577032,0.024,0,0
97,0.043457585401384,0.024,0.001,0
98,0.03828777014857,0.024,0,0.001
99,0.11168183450805,0.024,0.001,0.001
100,-0.03494527561325,0.025,0,0
101,0.017407809186868,0.025,0.001,0
102,0.0093786559606436,0.025,0,0.001
103,0.094511609906871,0.025,0.001,0.001
104,-0.041781537220485,0.026,0,0
105,-0.0065859640332697,0.026,0.001,0
106,-0.015357785391235,0.026,0,0.001
107,0.064769531290719,0.026,0.001,0.001
108,-0.037204581355662,0.027,0,0
109,-0.024272764595652,0.027,0.001,0
110,-0.031271375976078,0.027,0,0.001
111,0.028281242053505,0.027,0.001,0.001
112,-0.023482473850946,0.028,0,0
113,-0.030733204618739,0.028,0.001,0
114,-0.033698938606339,0.028,0,0.001
115,-0.0064325703796021,0.028,0.001,0.001
116,-0.0044246350297561,0.029,0,0
117,-0.023853838333221,0.029,0.001,0
118,-0.021840984464541,0.029,0,0.001
119,-0.029437998462862,0.029,0.001,0.001
120,0.007402982456777,0.03,0,0
121,-0.0073545764072174,0.03,0.001,0
122,-0.0024478426666248,0.03,0,0.001
123,-0.026086892750242,0.03,0.001,0.001
124,-0.025355289184752,0.001,0.002,0
125,-0.013368329922816,0,0.002,0
126,-0.013333476532469,0.001,0.002,0.001
127,-0.024965870514251,0,0.002,0.001
128,-0.018256270324446,0.002,0.002,0
129,0.028937160946641,0.002,0.002,0.001
130,0.0049108013393401,0.003,0.002,0
131,0.07592920214885,0.003,0.002,0.001
132,0.035214714791725,0.004,0.002,0
133,0.11208660723662,0.004,0.002,0.001
134,0.064262415899353,0.005,0.002,0
135,0.12732618385796,0.005,0.002,0.001
136,0.085574575921599,0.006,0.002,0
137,0.1197090167838,0.006,0.002,0.001
138,0.096796765057819,0.007,0.002,0
139,0.092918176862578,0.007,0.002,0.001
140,0.097755197505568,0.008,0.002,0
141,0.054565862950433,0.008,0.002,0.001
142,0.09023817764742,0.009,0.002,0
143,0.012261161630022,0.009,0.002,0.001
144,0.076964769679098,0.01,0.002,0
145,-0.028886693718867,0.01,0.002,0.001
146,0.059524959310804,0.011,0.002,0
147,-0.064770058370268,0.011,0.002,0.001
148,0.042099916533834,0.012,0.002,0
149,-0.095297223811163,0.012,0.002,0.001
150,0.025868225999444,0.013,0.002,0
151,-0.1177998943784,0.013,0.002,0.001
152,0.014419331237886,0.014,0.002,0
153,-0.13182286919593,0.014,0.002,0.001
154,0.011516317486877,0.015,0.002,0
155,-0.13760959067672,0.015,0.002,0.001
156,0.014419331237874,0.016,0.002,0
157,-0.1318228691959,0.016,0.002,0.001
158,0.025868225999447,0.017,0.002,0
159,-0.11779989437841,0.017,0.002,0.001
160,0.042099916533828,0.018,0.002,0
161,-0.095297223811151,0.018,0.002,0.001
162,0.059524959310798,0.019,0.002,0
163,-0.064770058370279,0.019,0.002,0.001
164,0.076964769679086,0.02,0.002,0
165,-0.028886693718889,0.02,0.002,0.001
166,0.0902381776474,0.021,0.002,0
167,0.012261161630009,0.021,0.002,0.001
168,0.097755197505555,0.022,0.002,0
169,0.054565862950412,0.022,0.002,0.001
170,0.096796765057806,0.023,0.002,0
171,0.092918176862557,0.023,0.002,0.001
172,0.085574575921602,0.024,0.002,0
173,0.1197090167838,0.024,0.002,0.001
174,0.06426241589937,0.025,0.002,0
175,0.12732618385796,0.025,0.002,0.001
176,0.03521471479174,0.026,0.002,0
177,0.11208660723662,0.026,0.002,0.001
178,0.0049108013393537,0.027,0.002,0
179,0.075929202148852,0.027,0.002,0.001
180,-0.018256270324438,0.028,0.002,0
181,0.028937160946651,0.028,0.002,0.001
182,-0.025355289184747,0.029,0.002,0
183,-0.013333476532462,0.029,0.002,0.001
184,-0.013368329922813,0.03,0.002,0
185,-0.024965870514249,0.03,0.002,0.001
186,-0.013171597455313,0.001,0.003,0
187,-0.011454716419011,0,0.003,0
188,0.014795638425772,0.001,0.003,0.001
189,-0.0094944469163674,0,0.003,0.001
190,0.0064226422952977,0.002,0.003,0
191,0.057623295178,0.002,0.003,0.001
192,0.036529895883237,0.003,0.003,0
193,0.09322883100888,0.003,0.003,0.001
194,0.06582243128416,0.004,0.003,0
195,0.1073023325297,0.004,0.003,0.001
196,0.083854041652246,0.005,0.003,0
197,0.094633405021244,0.005,0.003,0.001
198,0.086826460673624,0.006,0.003,0
199,0.058062610818747,0.006,0.003,0.001
200,0.075033555630646,0.007,0.003,0
201,0.0069166430202144,0.007,0.003,0.001
202,0.052628859223313,0.008,0.003,0
203,-0.048029267511137,0.008,0.003,0.001
204,0.02481231717093,0.009,0.003,0
205,-0.09838703980182,0.009,0.003,0.001
206,-0.0049720030176335,0.01,0.003,0
207,-0.13850659299582,0.01,0.003,0.001
208,-0.032545601067685,0.011,0.003,0
209,-0.1687671969734,0.011,0.003,0.001
210,-0.058017517223219,0.012,0.003,0
211,-0.1884666154783,0.012,0.003,0.001
212,-0.077345457769416,0.013,0.003,0
213,-0.20176883145645,0.013,0.003,0.001
214,-0.089858444173871,0.014,0.003,0
215,-0.20921160371719,0.014,0.003,0.001
216,-0.095441653859263,0.015,0.003,0
217,-0.21063358289854,0.015,0.003,0.001
218,-0.089858444173849,0.016,0.003,0
219,-0.2092116037172,0.016,0.003,0.001
220,-0.077345457769411,0.017,0.003,0
221,-0.20176883145642,0.017,0.003,0.001
222,-0.058017517223208,0.018,0.003,0
223,-0.18846661547829,0.018,0.003,0.001
224,-0.032545601067687,0.019,0.003,0
225,-0.16876719697341,0.019,0.003,0.001
226,-0.0049720030176397,0.02,0.003,0
227,-0.13850659299582,0.02,0.003,0.001
228,0.024812317170914,0.021,0.003,0
229,-0.09838703980183,0.021,0.003,0.001
230,0.052628859223281,0.022,0.003,0
231,-0.048029267511146,0.022,0.003,0.001
232,0.075033555630624,0.023,0.003,0
233,0.0069166430202061,0.023,0.003,0.001
234,0.086826460673609,0.024,0.003,0
235,0.058062610818735,0.024,0.003,0.001
236,0.083854041652238,0.025,0.003,0
237,0.094633405021228,0.025,0.003,0.001
238,0.065822431284171,0.026,0.003,0
239,0.10730233252969,0.026,0.003,0.001
240,0.036529895883241,0.027,0.003,0
