id,uxi,x,y,z
2048,-0.02428847548817,0,0,0.016
2049,-0.30386581882486,0.002,0,0.016
2050,-0.59116786487508,0.002,0.002,0.016
2051,-0.40088462216638,0,0.002,0.016
2052,-0.6279293405006,0.004,0,0.016
2053,-0.37546695392442,0.004,0.002,0.016
2054,-0.79047989013188,0.006,0,0.016
2055,0.14926059615342,0.006,0.002,0.016
2056,-0.69805298220028,0.008,0,0.016
2057,0.76879906629479,0.008,0.002,0.016
2058,-0.43961212208794,0.01,0,0.016
2059,1.3693899227199,0.01,0.002,0.016
2060,-0.12774307388789,0.012,0,0.016
2061,1.8100769987896,0.012,0.002,0.016
2062,0.045172715477155,0.014,0,0.016
2063,2.0530426783925,0.014,0.002,0.016
2064,-0.024322449236259,0.016,0,0.016
2065,2.0441929624875,0.016,0.002,0.016
2066,-0.32212019514271,0.018,0,0.016
2067,1.7374034461185,0.018,0.002,0.016
2068,-0.70642261063654,0.02,0,0.016
2069,1.1465745443521,0.02,0.002,0.016
2070,-0.95433779656997,0.022,0,0.016
2071,0.38774542453029,0.022,0.002,0.016
2072,-0.92595110625379,0.024,0,0.016
2073,-0.28611145217513,0.024,0.002,0.016
2074,-0.60728578900339,0.026,0,0.016
2075,-0.67524742677459,0.026,0.002,0.016
2076,-0.18451504854542,0.028,0,0.016
2077,-0.63259290639612,0.028,0.002,0.016
2078,0.052231527480599,0.03,0,0.016
2079,-0.29010286287474,0.03,0.002,0.016
2080,-0.25113323411739,0.002,0.004,0.016
2081,-0.40099661633804,0,0.004,0.016
2082,0.34238859782798,0.004,0.004,0.016
2083,0.97615460779439,0.006,0.004,0.016
2084,1.4552937354661,0.008,0.004,0.016
2085,1.6333048210137,0.01,0.004,0.016
2086,1.6561344731925,0.012,0.004,0.016
2087,1.6765341860619,0.014,0.004,0.016
2088,1.7903093345947,0.016,0.004,0.016
2089,1.9136518591569,0.018,0.004,0.016
2090,1.8374714318051,0.02,0.004,0.016
2091,1.4324150235051,0.022,0.004,0.016
2092,0.71960159199595,0.024,0.004,0.016
2093,0.006762263556188,0.026,0.004,0.016
2094,-0.47124623785269,0.028,0.004,0.016
2095,-0.44549239380739,0.03,0.004,0.016
2096,0.33671181166284,0.002,0.006,0.016
2097,-0.033389072038258,0,0.006,0.016
2098,0.69751454302242,0.004,0.006,0.016
2099,0.71916478580476,0.006,0.006,0.016
2100,0.27382602845962,0.008,0.006,0.016
2101,-0.33121232434271,0.01,0.006,0.016
2102,-0.95640058440655,0.012,0.006,0.016
2103,-1.3239371183601,0.014,0.006,0.016
2104,-1.1394218731798,0.016,0.006,0.016
2105,-0.4629084973594,0.018,0.006,0.016
2106,0.30369495695417,0.02,0.006,0.016
2107,0.82437156274991,0.022,0.006,0.016
2108,0.97992083381885,0.024,0.006,0.016
2109,0.61814622061922,0.026,0.006,0.016
2110,0.070298525650874,0.028,0.006,0.016
2111,-0.25846824645748,0.03,0.006,0.016
2112,0.65541909692552,0.002,0.008,0.016
2113,0.40650858207812,0,0.008,0.016
2114,0.31673199248912,0.004,0.008,0.016
2115,-0.54133588056889,0.006,0.008,0.016
2116,-1.5976505275105,0.008,0.008,0.016
2117,-2.6284909756368,0.01,0.008,0.016
2118,-3.1030796112277,0.012,0.008,0.016
2119,-3.0308107251053,0.014,0.008,0.016
2120,-2.9943907867698,0.016,0.008,0.016
2121,-2.9025937109479,0.018,0.008,0.016
2122,-2.1154582946728,0.02,0.008,0.016
2123,-0.8792406200627,0.022,0.008,0.016
2124,0.090083396161698,0.024,0.008,0.016
2125,0.58445335600081,0.026,0.008,0.016
2126,0.4894791547826,0.028,0.008,0.016
2127,0.087828848320917,0.03,0.008,0.016
2128,0.43044077807766,0.002,0.01,0.016
2129,0.60030515342706,0,0.01,0.016
2130,-0.36034439600378,0.004,0.01,0.016
2131,-1.4742405964076,0.006,0.01,0.016
