id,uxi,x,y,z
0,-0.11722446362733,0,0,0
1,0.16054332048179,0.002,0,0
2,0.479866448965,0.002,0.002,0
3,0.20545529325612,0,0.002,0
4,0.15892891269448,0,0,0.002
5,0.44448600497882,0.002,0,0.002
6,0.56344119941791,0.002,0.002,0.002
7,0.52414048954001,0,0.002,0.002
8,0.51431655980612,0.004,0,0
9,0.60430737715832,0.004,0.002,0
10,0.6163475356197,0.004,0,0.002
11,0.30413923194884,0.004,0.002,0.002
12,0.80815296465979,0.006,0,0
13,0.60029768037475,0.006,0.002,0
14,0.66933623646679,0.006,0,0.002
15,-0.048494058339671,0.006,0.002,0.002
16,1.020741380661,0.008,0,0
17,0.50448645049427,0.008,0.002,0
18,0.6246012179069,0.008,0,0.002
19,-0.43819572005379,0.008,0.002,0.002
20,1.1577913735471,0.01,0,0
21,0.37939632920784,0.01,0.002,0
22,0.54015618321543,0.01,0,0.002
23,-0.7939876237448,0.01,0.002,0.002
24,1.2441337185652,0.012,0,0
25,0.27083403527844,0.012,0.002,0
26,0.45792975044354,0.012,0,0.002
27,-1.0485546913863,0.012,0.002,0.002
28,1.2840715728299,0.014,0,0
29,0.23290282292694,0.014,0.002,0
30,0.42926109777116,0.014,0,0.002
31,-1.1747173552237,0.014,0.002,0.002
32,1.3091804221382,0.016,0,0
33,0.2598392132173,0.016,0.002,0
34,0.45575492123673,0.016,0,0.002
35,-1.1393498227758,0.016,0.002,0.002
36,1.2866402243065,0.018,0,0
37,0.36928555296938,0.018,0.002,0
38,0.54608301457391,0.018,0,0.002
39,-0.9629294011532,0.018,0.002,0.002
40,1.2146257796427,0.02,0,0
41,0.51054814322106,0.02,0.002,0
42,0.65376348595992,0.02,0,0.002
43,-0.65455462887845,0.02,0.002,0.002
44,1.0606931229015,0.022,0,0
45,0.64448181200047,0.022,0.002,0
46,0.73887901627074,0.022,0,0.002
47,-0.27239014608809,0.022,0.002,0.002
48,0.81242215250457,0.024,0,0
49,0.71276067497653,0.024,0.002,0
50,0.74665751264187,0.024,0,0.002
51,0.12034648770636,0.024,0.002,0.002
52,0.48106857022132,0.026,0,0
53,0.664731983329,0.026,0.002,0
54,0.63729069557706,0.026,0,0.002
55,0.44105570259387,0.026,0.002,0.002
