id,uxi,x,y,z
14415,-0.047014425617813,0,0,0.015
14416,-0.076172862353312,0.001,0,0.015
14417,-0.0084177970599174,0.001,0.001,0.015
14418,-0.077764729880232,0,0.001,0.015
14419,-0.037347909533121,0.002,0,0.015
14420,0.13072747072926,0.002,0.001,0.015
14421,0.042807644637256,0.003,0,0.015
14422,0.28862016515547,0.003,0.001,0.015
14423,0.16185408936376,0.004,0,0.015
14424,0.41338069094262,0.004,0.001,0.015
14425,0.26942210682092,0.005,0,0.015
14426,0.50688854788187,0.005,0.001,0.015
14427,0.38273545094002,0.006,0,0.015
14428,0.5247829807332,0.006,0.001,0.015
14429,0.45339280218613,0.007,0,0.015
14430,0.51129569605387,0.007,0.001,0.015
14431,0.52412020396595,0.008,0,0.015
14432,0.43355382739289,0.008,0.001,0.015
14433,0.54745999031514,0.009,0,0.015
14434,0.35812556314295,0.009,0.001,0.015
14435,0.58065964761157,0.01,0,0.015
14436,0.24600737982762,0.01,0.001,0.015
14437,0.56999709567684,0.011,0,0.015
14438,0.16755118183988,0.011,0.001,0.015
14439,0.58230914548243,0.012,0,0.015
14440,0.068801108252806,0.012,0.001,0.015
14441,0.55575802282597,0.013,0,0.015
14442,0.023816982353715,0.013,0.001,0.015
14443,0.56670613513186,0.014,0,0.015
14444,-0.035465956206096,0.014,0.001,0.015
14445,0.54413521516547,0.015,0,0.015
14446,-0.029025958619746,0.015,0.001,0.015
14447,0.56670613513178,0.016,0,0.015
14448,-0.035465956205966,0.016,0.001,0.015
14449,0.5557580228262,0.017,0,0.015
14450,0.023816982353583,0.017,0.001,0.015
14451,0.58230914548271,0.018,0,0.015
14452,0.068801108252503,0.018,0.001,0.015
14453,0.56999709567694,0.019,0,0.015
14454,0.16755118184011,0.019,0.001,0.015
14455,0.58065964761183,0.02,0,0.015
14456,0.24600737982797,0.02,0.001,0.015
14457,0.54745999031524,0.021,0,0.015
14458,0.35812556314306,0.021,0.001,0.015
14459,0.52412020396617,0.022,0,0.015
14460,0.43355382739271,0.022,0.001,0.015
14461,0.4533928021864,0.023,0,0.015
14462,0.51129569605379,0.023,0.001,0.015
14463,0.38273545094008,0.024,0,0.015
14464,0.52478298073324,0.024,0.001,0.015
14465,0.26942210682089,0.025,0,0.015
14466,0.50688854788181,0.025,0.001,0.015
14467,0.16185408936365,0.026,0,0.015
14468,0.41338069094256,0.026,0.001,0.015
14469,0.042807644637283,0.027,0,0.015
14470,0.28862016515546,0.027,0.001,0.015
14471,-0.037347909533076,0.028,0,0.015
14472,0.13072747072932,0.028,0.001,0.015
14473,-0.076172862353241,0.029,0,0.015
14474,-0.0084177970599547,0.029,0.001,0.015
14475,-0.047014425617775,0.03,0,0.015
14476,-0.077764729880272,0.03,0.001,0.015
14477,0.10852873775577,0.001,0.002,0.015
14478,0.0027588693632682,0,0.002,0.015
14479,0.26717105259282,0.002,0.002,0.015
14480,0.39532978800036,0.003,0.002,0.015
14481,0.46943202597786,0.004,0.002,0.015
14482,0.4470845439368,0.005,0.002,0.015
14483,0.36845039786158,0.006,0.002,0.015
14484,0.21056893579094,0.007,0.002,0.015
14485,0.045290923929762,0.008,0.002,0.015
14486,-0.15473497638663,0.009,0.002,0.015
14487,-0.31670527000538,0.01,0.002,0.015
14488,-0.48679937988764,0.011,0.002,0.015
14489,-0.59546323445422,0.012,0.002,0.015
